"handle","title","product_id","variant_id","sku","barcode","options","price","status","created_at","vendor","fulfillment_service"
"supa-dupa-fly-hoodie","Supa Dupa Fly hoodie","gid://shopify/Product/6599672856640","gid://shopify/ProductVariant/39415641473088","2580908_5548","","Irish Green / L","60.00","active","2022-03-30T21:48:40-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-hoodie","Supa Dupa Fly hoodie","gid://shopify/Product/6599672856640","gid://shopify/ProductVariant/39415641505856","2580908_5613","","Sport Grey / XL","60.00","active","2022-03-30T21:48:40-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-hoodie","Supa Dupa Fly hoodie","gid://shopify/Product/6599672856640","gid://shopify/ProductVariant/39415641538624","2580908_5525","","White / XL","60.00","active","2022-03-30T21:48:40-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-hoodie","Supa Dupa Fly hoodie","gid://shopify/Product/6599672856640","gid://shopify/ProductVariant/39415641571392","2580908_5541","","Red / XL","60.00","active","2022-03-30T21:48:40-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-hoodie","Supa Dupa Fly hoodie","gid://shopify/Product/6599672856640","gid://shopify/ProductVariant/39415641604160","2580908_10852","","Light Pink / XL","60.00","active","2022-03-30T21:48:40-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-hoodie","Supa Dupa Fly hoodie","gid://shopify/Product/6599672856640","gid://shopify/ProductVariant/39415641636928","2580908_5565","","Indigo Blue / XL","60.00","active","2022-03-30T21:48:40-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-hoodie","Supa Dupa Fly hoodie","gid://shopify/Product/6599672856640","gid://shopify/ProductVariant/39415641669696","2580908_5549","","Irish Green / XL","60.00","active","2022-03-30T21:48:40-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-hoodie","Supa Dupa Fly hoodie","gid://shopify/Product/6599672856640","gid://shopify/ProductVariant/39415641702464","2580908_10844","","Light Blue / XL","60.00","active","2022-03-30T21:48:40-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-hoodie","Supa Dupa Fly hoodie","gid://shopify/Product/6599672856640","gid://shopify/ProductVariant/39415641735232","2580908_5614","","Sport Grey / 2XL","60.00","active","2022-03-30T21:48:40-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-hoodie","Supa Dupa Fly hoodie","gid://shopify/Product/6599672856640","gid://shopify/ProductVariant/39415641768000","2580908_5566","","Indigo Blue / 2XL","60.00","active","2022-03-30T21:48:40-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-hoodie","Supa Dupa Fly hoodie","gid://shopify/Product/6599672856640","gid://shopify/ProductVariant/39415641800768","2580908_10845","","Light Blue / 2XL","60.00","active","2022-03-30T21:48:40-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-hoodie","Supa Dupa Fly hoodie","gid://shopify/Product/6599672856640","gid://shopify/ProductVariant/39415641833536","2580908_10853","","Light Pink / 2XL","60.00","active","2022-03-30T21:48:40-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-hoodie","Supa Dupa Fly hoodie","gid://shopify/Product/6599672856640","gid://shopify/ProductVariant/39415641866304","2580908_5542","","Red / 2XL","60.00","active","2022-03-30T21:48:40-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-hoodie","Supa Dupa Fly hoodie","gid://shopify/Product/6599672856640","gid://shopify/ProductVariant/39415641899072","2580908_5550","","Irish Green / 2XL","60.00","active","2022-03-30T21:48:40-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-hoodie","Supa Dupa Fly hoodie","gid://shopify/Product/6599672856640","gid://shopify/ProductVariant/39415641931840","2580908_5526","","White / 2XL","60.00","active","2022-03-30T21:48:40-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-onesie","Supa Dupa Fly onesie","gid://shopify/Product/6589113499712","gid://shopify/ProductVariant/39385324978240","7362834_9454","","Heather Columbia Blue / 3-6m","30.00","active","2022-01-15T21:57:36-06:00","MyShirtsDope.com","manual"
"supa-dupa-fly-onesie","Supa Dupa Fly onesie","gid://shopify/Product/6589113499712","gid://shopify/ProductVariant/39385325011008","7362834_10333","","Athletic Heather / 3-6m","30.00","active","2022-01-15T21:57:36-06:00","MyShirtsDope.com","manual"
"supa-dupa-fly-onesie","Supa Dupa Fly onesie","gid://shopify/Product/6589113499712","gid://shopify/ProductVariant/39385325043776","7362834_9442","","Pink / 3-6m","30.00","active","2022-01-15T21:57:36-06:00","MyShirtsDope.com","manual"
"supa-dupa-fly-onesie","Supa Dupa Fly onesie","gid://shopify/Product/6589113499712","gid://shopify/ProductVariant/39385325076544","7362834_9438","","White / 3-6m","30.00","active","2022-01-15T21:57:36-06:00","MyShirtsDope.com","manual"
"supa-dupa-fly-onesie","Supa Dupa Fly onesie","gid://shopify/Product/6589113499712","gid://shopify/ProductVariant/39385325109312","7362834_9455","","Heather Columbia Blue / 6-12m","30.00","active","2022-01-15T21:57:36-06:00","MyShirtsDope.com","manual"
"supa-dupa-fly-onesie","Supa Dupa Fly onesie","gid://shopify/Product/6589113499712","gid://shopify/ProductVariant/39385325142080","7362834_10334","","Athletic Heather / 6-12m","30.00","active","2022-01-15T21:57:36-06:00","MyShirtsDope.com","manual"
"supa-dupa-fly-onesie","Supa Dupa Fly onesie","gid://shopify/Product/6589113499712","gid://shopify/ProductVariant/39385325174848","7362834_9443","","Pink / 6-12m","30.00","active","2022-01-15T21:57:36-06:00","MyShirtsDope.com","manual"
"supa-dupa-fly-onesie","Supa Dupa Fly onesie","gid://shopify/Product/6589113499712","gid://shopify/ProductVariant/39385325207616","7362834_9439","","White / 6-12m","30.00","active","2022-01-15T21:57:36-06:00","MyShirtsDope.com","manual"
"supa-dupa-fly-onesie","Supa Dupa Fly onesie","gid://shopify/Product/6589113499712","gid://shopify/ProductVariant/39385325240384","7362834_9456","","Heather Columbia Blue / 12-18m","30.00","active","2022-01-15T21:57:36-06:00","MyShirtsDope.com","manual"
"supa-dupa-fly-onesie","Supa Dupa Fly onesie","gid://shopify/Product/6589113499712","gid://shopify/ProductVariant/39385325273152","7362834_10335","","Athletic Heather / 12-18m","30.00","active","2022-01-15T21:57:36-06:00","MyShirtsDope.com","manual"
"supa-dupa-fly-onesie","Supa Dupa Fly onesie","gid://shopify/Product/6589113499712","gid://shopify/ProductVariant/39385325305920","7362834_9444","","Pink / 12-18m","30.00","active","2022-01-15T21:57:36-06:00","MyShirtsDope.com","manual"
"supa-dupa-fly-onesie","Supa Dupa Fly onesie","gid://shopify/Product/6589113499712","gid://shopify/ProductVariant/39385325338688","7362834_9440","","White / 12-18m","30.00","active","2022-01-15T21:57:36-06:00","MyShirtsDope.com","manual"
"supa-dupa-fly-onesie","Supa Dupa Fly onesie","gid://shopify/Product/6589113499712","gid://shopify/ProductVariant/39385325371456","7362834_9457","","Heather Columbia Blue / 18-24m","30.00","active","2022-01-15T21:57:36-06:00","MyShirtsDope.com","manual"
"supa-dupa-fly-onesie","Supa Dupa Fly onesie","gid://shopify/Product/6589113499712","gid://shopify/ProductVariant/39385325404224","7362834_10336","","Athletic Heather / 18-24m","30.00","active","2022-01-15T21:57:36-06:00","MyShirtsDope.com","manual"
"supa-dupa-fly-onesie","Supa Dupa Fly onesie","gid://shopify/Product/6589113499712","gid://shopify/ProductVariant/39385325436992","7362834_9445","","Pink / 18-24m","30.00","active","2022-01-15T21:57:36-06:00","MyShirtsDope.com","manual"
"supa-dupa-fly-onesie","Supa Dupa Fly onesie","gid://shopify/Product/6589113499712","gid://shopify/ProductVariant/39385325469760","7362834_9441","","White / 18-24m","30.00","active","2022-01-15T21:57:36-06:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415638458432","2177541_4141","","Red / S","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415638491200","2177541_4086","","Kelly / S","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415638523968","2177541_4011","","White / S","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415638556736","2177541_4181","","Yellow / S","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415638589504","2177541_4096","","Light Blue / S","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415638622272","2177541_4136","","Pink / S","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415638655040","2177541_6948","","Athletic Heather / S","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415638687808","2177541_4171","","True Royal / S","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415638720576","2177541_4097","","Light Blue / M","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415638753344","2177541_4142","","Red / M","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415638786112","2177541_4182","","Yellow / M","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415638818880","2177541_4172","","True Royal / M","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415638851648","2177541_4087","","Kelly / M","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415638884416","2177541_4012","","White / M","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415638917184","2177541_4137","","Pink / M","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415638949952","2177541_6949","","Athletic Heather / M","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415638982720","2177541_4183","","Yellow / L","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639015488","2177541_6950","","Athletic Heather / L","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639048256","2177541_4173","","True Royal / L","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639081024","2177541_4143","","Red / L","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639113792","2177541_4098","","Light Blue / L","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639146560","2177541_4013","","White / L","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639179328","2177541_4088","","Kelly / L","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639212096","2177541_4138","","Pink / L","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639244864","2177541_4184","","Yellow / XL","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639277632","2177541_4014","","White / XL","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639310400","2177541_4144","","Red / XL","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639343168","2177541_6951","","Athletic Heather / XL","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639375936","2177541_4099","","Light Blue / XL","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639441472","2177541_4174","","True Royal / XL","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639474240","2177541_4139","","Pink / XL","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639507008","2177541_4089","","Kelly / XL","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639539776","2177541_4100","","Light Blue / 2XL","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639572544","2177541_4145","","Red / 2XL","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639605312","2177541_6952","","Athletic Heather / 2XL","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639638080","2177541_4140","","Pink / 2XL","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639670848","2177541_4185","","Yellow / 2XL","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639703616","2177541_4090","","Kelly / 2XL","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639736384","2177541_4175","","True Royal / 2XL","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-shirt","Supa Dupa Fly shirt","gid://shopify/Product/6599672102976","gid://shopify/ProductVariant/39415639769152","2177541_4015","","White / 2XL","36.00","active","2022-03-30T21:45:01-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-toddler-shirt","Supa Dupa Fly toddler shirt","gid://shopify/Product/6599673675840","gid://shopify/ProductVariant/39415644389440","4483274_10300","","Heather Columbia Blue / 2T","30.00","active","2022-03-30T21:59:52-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-toddler-shirt","Supa Dupa Fly toddler shirt","gid://shopify/Product/6599673675840","gid://shopify/ProductVariant/39415644422208","4483274_10304","","Pink / 2T","30.00","active","2022-03-30T21:59:52-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-toddler-shirt","Supa Dupa Fly toddler shirt","gid://shopify/Product/6599673675840","gid://shopify/ProductVariant/39415644454976","4483274_9418","","White / 2T","30.00","active","2022-03-30T21:59:52-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-toddler-shirt","Supa Dupa Fly toddler shirt","gid://shopify/Product/6599673675840","gid://shopify/ProductVariant/39415644487744","4483274_10301","","Heather Columbia Blue / 3T","30.00","active","2022-03-30T21:59:52-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-toddler-shirt","Supa Dupa Fly toddler shirt","gid://shopify/Product/6599673675840","gid://shopify/ProductVariant/39415644520512","4483274_10305","","Pink / 3T","30.00","active","2022-03-30T21:59:52-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-toddler-shirt","Supa Dupa Fly toddler shirt","gid://shopify/Product/6599673675840","gid://shopify/ProductVariant/39415644553280","4483274_9419","","White / 3T","30.00","active","2022-03-30T21:59:52-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-toddler-shirt","Supa Dupa Fly toddler shirt","gid://shopify/Product/6599673675840","gid://shopify/ProductVariant/39415644586048","4483274_10302","","Heather Columbia Blue / 4T","30.00","active","2022-03-30T21:59:52-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-toddler-shirt","Supa Dupa Fly toddler shirt","gid://shopify/Product/6599673675840","gid://shopify/ProductVariant/39415644618816","4483274_10306","","Pink / 4T","30.00","active","2022-03-30T21:59:52-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-toddler-shirt","Supa Dupa Fly toddler shirt","gid://shopify/Product/6599673675840","gid://shopify/ProductVariant/39415644651584","4483274_9420","","White / 4T","30.00","active","2022-03-30T21:59:52-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-toddler-shirt","Supa Dupa Fly toddler shirt","gid://shopify/Product/6599673675840","gid://shopify/ProductVariant/39415644684352","4483274_10303","","Heather Columbia Blue / 5T","30.00","active","2022-03-30T21:59:52-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-toddler-shirt","Supa Dupa Fly toddler shirt","gid://shopify/Product/6599673675840","gid://shopify/ProductVariant/39415644717120","4483274_10307","","Pink / 5T","30.00","active","2022-03-30T21:59:52-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-toddler-shirt","Supa Dupa Fly toddler shirt","gid://shopify/Product/6599673675840","gid://shopify/ProductVariant/39415644749888","4483274_9421","","White / 5T","30.00","active","2022-03-30T21:59:52-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-hoodie","Supa Dupa Fly youth hoodie","gid://shopify/Product/6599673544768","gid://shopify/ProductVariant/39415643897920","7928285_10499","","Royal Blue / S","54.00","active","2022-03-30T21:56:15-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-hoodie","Supa Dupa Fly youth hoodie","gid://shopify/Product/6599673544768","gid://shopify/ProductVariant/39415643930688","7928285_10479","","Heather Grey / S","54.00","active","2022-03-30T21:56:15-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-hoodie","Supa Dupa Fly youth hoodie","gid://shopify/Product/6599673544768","gid://shopify/ProductVariant/39415643963456","7928285_10489","","Baby Pink / S","54.00","active","2022-03-30T21:56:15-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-hoodie","Supa Dupa Fly youth hoodie","gid://shopify/Product/6599673544768","gid://shopify/ProductVariant/39415643996224","7928285_10500","","Royal Blue / M","54.00","active","2022-03-30T21:56:15-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-hoodie","Supa Dupa Fly youth hoodie","gid://shopify/Product/6599673544768","gid://shopify/ProductVariant/39415644028992","7928285_10480","","Heather Grey / M","54.00","active","2022-03-30T21:56:15-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-hoodie","Supa Dupa Fly youth hoodie","gid://shopify/Product/6599673544768","gid://shopify/ProductVariant/39415644061760","7928285_10490","","Baby Pink / M","54.00","active","2022-03-30T21:56:15-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-hoodie","Supa Dupa Fly youth hoodie","gid://shopify/Product/6599673544768","gid://shopify/ProductVariant/39415644094528","7928285_10501","","Royal Blue / L","54.00","active","2022-03-30T21:56:15-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-hoodie","Supa Dupa Fly youth hoodie","gid://shopify/Product/6599673544768","gid://shopify/ProductVariant/39415644127296","7928285_10481","","Heather Grey / L","54.00","active","2022-03-30T21:56:15-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-hoodie","Supa Dupa Fly youth hoodie","gid://shopify/Product/6599673544768","gid://shopify/ProductVariant/39415644160064","7928285_10491","","Baby Pink / L","54.00","active","2022-03-30T21:56:15-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-hoodie","Supa Dupa Fly youth hoodie","gid://shopify/Product/6599673544768","gid://shopify/ProductVariant/39415644192832","7928285_10502","","Royal Blue / XL","54.00","active","2022-03-30T21:56:15-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-hoodie","Supa Dupa Fly youth hoodie","gid://shopify/Product/6599673544768","gid://shopify/ProductVariant/39415644225600","7928285_10482","","Heather Grey / XL","54.00","active","2022-03-30T21:56:15-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-hoodie","Supa Dupa Fly youth hoodie","gid://shopify/Product/6599673544768","gid://shopify/ProductVariant/39415644258368","7928285_10492","","Baby Pink / XL","54.00","active","2022-03-30T21:56:15-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642128448","2904908_10632","","Red / S","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642161216","2904908_9594","","Athletic Heather / S","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642193984","2904908_11221","","True Royal / S","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642226752","2904908_9426","","White / S","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642259520","2904908_10628","","Kelly / S","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642292288","2904908_9427","","White / M","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642325056","2904908_11222","","True Royal / M","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642357824","2904908_10629","","Kelly / M","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642390592","2904908_10633","","Red / M","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642423360","2904908_9597","","Athletic Heather / M","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642456128","2904908_9428","","White / L","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642488896","2904908_9600","","Athletic Heather / L","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642521664","2904908_10630","","Kelly / L","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642554432","2904908_11223","","True Royal / L","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642587200","2904908_10634","","Red / L","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642619968","2904908_10631","","Kelly / XL","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642652736","2904908_11224","","True Royal / XL","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642685504","2904908_9603","","Athletic Heather / XL","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
"supa-dupa-fly-youth-shirt","Supa Dupa Fly youth shirt","gid://shopify/Product/6599673053248","gid://shopify/ProductVariant/39415642718272","2904908_10635","","Red / XL","30.00","active","2022-03-30T21:53:10-05:00","MyShirtsDope.com","manual"
